Date,ios_file_size,ios_all_ratings,ios_current_ratings
15-09-2016 05:10,260,217866,1520
15-09-2016 05:20,260,217866,1520
15-09-2016 05:30,260,217866,1520
15-09-2016 05:40,260,217866,1520
15-09-2016 05:50,260,217866,1520
15-09-2016 06:00,260,217866,1520
15-09-2016 06:10,260,217866,1520
15-09-2016 06:20,260,217866,1520
15-09-2016 06:30,260,217866,1520
15-09-2016 06:40,260,217866,1520
15-09-2016 06:50,260,217866,1520
15-09-2016 07:00,260,217866,1520
15-09-2016 07:10,260,217866,1520
15-09-2016 07:20,260,217866,1520
15-09-2016 07:30,260,217866,1520
15-09-2016 07:40,260,217866,1520
15-09-2016 07:50,260,217866,1520
15-09-2016 08:00,260,217866,1520
15-09-2016 08:10,260,217866,1520
15-09-2016 08:20,260,217866,1520
15-09-2016 08:30,260,217866,1520
15-09-2016 08:40,260,217866,1520
15-09-2016 08:50,260,217866,1520
15-09-2016 09:00,260,217866,1520
15-09-2016 09:10,260,217866,1520
15-09-2016 09:20,260,217866,1520
15-09-2016 09:30,260,217866,1520
15-09-2016 09:40,260,217866,1520
15-09-2016 09:50,260,217866,1520
15-09-2016 10:00,260,217866,1520
15-09-2016 10:10,260,217866,1520
15-09-2016 10:20,260,217866,1520
15-09-2016 10:30,260,217866,1520
15-09-2016 10:40,260,217866,1520
15-09-2016 10:50,260,217866,1520
15-09-2016 11:00,260,217866,1520
15-09-2016 11:10,260,217950,1520
15-09-2016 11:20,260,217950,1616
15-09-2016 11:30,260,217950,1616
15-09-2016 11:40,260,217950,1616
15-09-2016 11:50,260,217950,1616
15-09-2016 12:00,260,217950,1616
15-09-2016 12:10,260,217950,1616
15-09-2016 12:20,260,217950,1616
15-09-2016 12:30,260,217950,1616
15-09-2016 12:40,260,217950,1616
15-09-2016 12:50,260,217950,1616
15-09-2016 13:00,260,217950,1616
15-09-2016 13:10,260,217950,1616
15-09-2016 13:20,260,217950,1616
15-09-2016 13:30,260,217950,1616
15-09-2016 13:40,260,217950,1616
15-09-2016 13:50,260,217950,1616
15-09-2016 14:00,260,217950,1616
15-09-2016 14:10,260,217950,1616
15-09-2016 14:20,260,217950,1616
15-09-2016 14:30,260,217950,1616
15-09-2016 14:40,260,217950,1616
15-09-2016 14:50,260,217950,1616
15-09-2016 15:00,260,218000,1681
15-09-2016 15:10,260,217950,1681
15-09-2016 15:20,260,218000,1681
15-09-2016 15:30,260,218000,1681
15-09-2016 15:40,260,218000,1681
15-09-2016 15:50,260,218000,1681
15-09-2016 16:00,260,218000,1681
15-09-2016 16:10,260,218000,1681
15-09-2016 16:20,260,218000,1681
15-09-2016 16:30,260,218000,1681
15-09-2016 16:40,260,218000,1681
15-09-2016 16:50,260,218000,1681
15-09-2016 17:00,260,218000,1681
15-09-2016 17:10,260,218000,1681
15-09-2016 17:20,260,218000,1681
15-09-2016 17:30,260,218000,1681
15-09-2016 17:40,260,218000,1681
15-09-2016 17:50,260,218000,1681
15-09-2016 18:00,260,218000,1681
15-09-2016 18:10,260,218000,1681
15-09-2016 18:20,260,218000,1681
15-09-2016 18:30,260,218000,1681
15-09-2016 18:40,260,218000,1681
15-09-2016 18:50,260,218000,1681
15-09-2016 19:00,260,218000,1784
15-09-2016 19:10,260,218080,1784
15-09-2016 19:20,260,218080,1784
15-09-2016 19:30,260,218080,1784
15-09-2016 19:40,260,218080,1784
15-09-2016 19:50,260,218080,1784
15-09-2016 20:00,260,218080,1784
15-09-2016 20:10,260,218080,1784
15-09-2016 20:20,260,218080,1784
15-09-2016 20:30,260,218080,1784
15-09-2016 20:40,260,218080,1784
15-09-2016 20:50,260,218080,1784
15-09-2016 21:00,260,218080,1784
15-09-2016 21:10,260,218080,1784
15-09-2016 21:20,260,218080,1784
15-09-2016 21:30,260,218080,1784
15-09-2016 21:40,260,218080,1784
15-09-2016 21:50,260,218080,1784
15-09-2016 22:00,260,218080,1784
15-09-2016 22:10,260,218080,1784
15-09-2016 22:20,260,218080,1784
15-09-2016 22:30,260,218080,1784
15-09-2016 22:40,260,218080,1784
15-09-2016 22:50,260,218080,1784
15-09-2016 23:00,260,218080,1784
15-09-2016 23:10,260,218080,1899
15-09-2016 23:20,260,218183,1899
15-09-2016 23:30,260,218183,1899
15-09-2016 23:40,260,218183,1899
15-09-2016 23:50,260,218183,1899
16-09-2016 00:00,260,218183,1899
16-09-2016 00:10,260,218183,1899
16-09-2016 00:20,260,218183,1899
16-09-2016 00:30,260,218183,1899
16-09-2016 00:40,260,218183,1899
16-09-2016 00:50,260,218183,1899
16-09-2016 01:00,260,218183,1899
16-09-2016 01:10,260,218183,1899
16-09-2016 01:20,260,218183,1899
16-09-2016 01:30,260,218183,1899
16-09-2016 01:40,260,218183,1899
16-09-2016 01:50,260,218183,1899
16-09-2016 02:00,260,218183,1899
16-09-2016 02:10,260,218183,1899
16-09-2016 02:20,260,218183,1899
16-09-2016 02:30,260,218183,1899
16-09-2016 02:40,260,218183,1899
16-09-2016 02:50,260,218183,1899
16-09-2016 03:00,260,218183,1899
16-09-2016 03:10,260,218183,1899
16-09-2016 03:20,260,218242,1899
16-09-2016 03:30,260,218242,1980
16-09-2016 03:40,260,218242,1980
16-09-2016 03:50,260,218242,1980
16-09-2016 04:00,260,218242,1980
16-09-2016 04:10,260,218242,1980
16-09-2016 04:20,260,218242,1980
16-09-2016 04:30,260,218242,1980
16-09-2016 04:40,260,218242,1980
16-09-2016 04:50,260,218242,1980
16-09-2016 05:00,260,218242,1980
16-09-2016 05:10,260,218242,1980
16-09-2016 05:20,260,218242,1980
16-09-2016 05:30,260,218242,1980
16-09-2016 05:40,260,218242,1980
16-09-2016 05:50,260,218242,1980
16-09-2016 06:00,260,218242,1980
16-09-2016 06:10,260,218242,1980
16-09-2016 06:20,260,218242,1980
16-09-2016 06:30,260,218242,1980
16-09-2016 06:40,260,218242,1980
16-09-2016 06:50,260,218242,1980
16-09-2016 07:00,260,218242,1980
16-09-2016 07:10,260,218242,1980
16-09-2016 07:20,260,218242,1980
16-09-2016 07:30,260,218242,1980
16-09-2016 07:40,260,218242,1980
16-09-2016 07:50,260,218242,1980
16-09-2016 08:00,260,218242,1980
16-09-2016 08:10,260,218242,1980
16-09-2016 08:20,260,218242,1980
16-09-2016 08:30,260,218242,1980
16-09-2016 08:40,260,218242,1980
16-09-2016 08:50,260,218242,1980
16-09-2016 09:00,260,218242,1980
16-09-2016 09:10,260,218242,1980
16-09-2016 09:20,260,218242,1980
16-09-2016 09:30,260,218242,1980
16-09-2016 09:40,260,218242,1980
16-09-2016 09:50,260,218242,1980
16-09-2016 10:00,260,218242,1980
16-09-2016 10:10,260,218242,1980
16-09-2016 10:20,260,218242,1980
16-09-2016 10:30,260,218242,1980
16-09-2016 10:40,260,218242,1980
16-09-2016 10:50,260,218242,1980
16-09-2016 11:00,260,218242,1980
16-09-2016 11:10,260,218296,1980
16-09-2016 11:20,260,218296,2050
16-09-2016 19:00,258,218339,153
16-09-2016 19:20,258,218459,153
16-09-2016 19:30,258,218459,153
16-09-2016 19:40,258,218459,153
16-09-2016 19:50,258,218459,153
16-09-2016 20:00,258,218459,153
16-09-2016 20:10,258,218459,153
16-09-2016 20:20,258,218459,153
16-09-2016 20:30,258,218459,153
16-09-2016 20:40,258,218459,153
16-09-2016 20:50,258,218459,153
16-09-2016 21:00,258,218459,153
16-09-2016 21:10,258,218459,153
16-09-2016 21:20,258,218459,153
16-09-2016 21:30,258,218459,153
16-09-2016 21:40,258,218459,153
16-09-2016 21:50,258,218459,153
16-09-2016 22:00,258,218459,153
16-09-2016 22:10,258,218459,153
16-09-2016 22:20,258,218459,153
16-09-2016 22:30,258,218459,153
16-09-2016 22:40,258,218459,153
16-09-2016 22:50,258,218459,153
16-09-2016 23:00,258,218459,153
16-09-2016 23:10,258,218459,153
16-09-2016 23:20,258,218632,153
16-09-2016 23:30,258,218632,335
16-09-2016 23:40,258,218632,335
16-09-2016 23:50,258,218632,335
17-09-2016 00:00,258,218632,335
17-09-2016 00:10,258,218632,335
17-09-2016 00:20,258,218632,335
17-09-2016 00:30,258,218632,335
17-09-2016 00:40,258,218632,335
17-09-2016 00:50,258,218632,335
17-09-2016 01:00,258,218632,335
17-09-2016 01:10,258,218632,335
17-09-2016 01:20,258,218632,335
17-09-2016 01:30,258,218632,335
17-09-2016 01:40,258,218632,335
17-09-2016 01:50,258,218632,335
17-09-2016 02:00,258,218632,335
17-09-2016 02:10,258,218632,335
17-09-2016 02:20,258,218632,335
17-09-2016 02:30,258,218632,335
17-09-2016 02:40,258,218632,335
17-09-2016 02:50,258,218632,335
17-09-2016 03:00,258,218632,335
17-09-2016 03:10,258,218632,335
17-09-2016 03:20,258,218632,335
17-09-2016 03:30,258,218632,335
17-09-2016 03:40,258,218737,451
17-09-2016 03:50,258,218737,451
17-09-2016 04:00,258,218737,451
17-09-2016 04:10,258,218737,451
17-09-2016 04:20,258,218737,451
17-09-2016 04:30,258,218737,451
17-09-2016 04:40,258,218737,451
17-09-2016 04:50,258,218737,451
17-09-2016 05:00,258,218737,451
17-09-2016 05:10,258,218737,451
17-09-2016 05:20,258,218737,451
17-09-2016 05:30,258,218737,451
17-09-2016 05:40,258,218737,451
17-09-2016 05:50,258,218737,451
17-09-2016 06:00,258,218737,451
17-09-2016 06:10,258,218737,451
17-09-2016 06:20,258,218737,451
17-09-2016 06:30,258,218737,451
17-09-2016 06:40,258,218737,451
17-09-2016 06:50,258,218737,451
17-09-2016 07:00,258,218737,451
17-09-2016 07:10,258,218737,451
17-09-2016 07:20,258,218737,451
17-09-2016 07:30,258,218737,451
17-09-2016 07:40,258,218737,451
17-09-2016 07:50,258,218737,451
17-09-2016 08:00,258,218737,451
17-09-2016 08:10,258,218737,451
17-09-2016 08:20,258,218737,451
17-09-2016 08:30,258,218737,451
17-09-2016 08:40,258,218737,451
17-09-2016 08:50,258,218737,451
17-09-2016 09:00,258,218737,451
17-09-2016 09:10,258,218737,451
17-09-2016 09:20,258,218737,451
17-09-2016 09:30,258,218737,451
17-09-2016 09:40,258,218737,451
17-09-2016 09:50,258,218737,451
17-09-2016 10:00,258,218737,451
17-09-2016 10:10,258,218737,451
17-09-2016 10:20,258,218737,451
17-09-2016 10:30,258,218737,451
17-09-2016 10:40,258,218737,451
17-09-2016 10:50,258,218737,451
17-09-2016 11:00,258,218843,451
17-09-2016 11:10,258,218737,573
17-09-2016 11:20,258,218843,573
17-09-2016 11:30,258,218843,573
17-09-2016 11:40,258,218843,573
17-09-2016 11:50,258,218843,573
17-09-2016 12:00,258,218843,573
17-09-2016 12:10,258,218843,573
17-09-2016 12:20,258,218843,573
17-09-2016 12:30,258,218843,573
17-09-2016 12:40,258,218843,573
17-09-2016 12:50,258,218843,573
17-09-2016 13:00,258,218843,573
17-09-2016 13:10,258,218843,573
17-09-2016 13:20,258,218843,573
17-09-2016 13:30,258,218843,573
17-09-2016 13:40,258,218843,573
17-09-2016 13:50,258,218843,573
17-09-2016 14:00,258,218843,573
17-09-2016 14:10,258,218843,573
17-09-2016 14:20,258,218843,573
17-09-2016 14:30,258,218843,573
17-09-2016 14:40,258,218843,573
17-09-2016 14:50,258,218843,573
17-09-2016 15:00,258,218966,720
17-09-2016 15:10,258,218843,720
17-09-2016 15:20,258,218966,720
17-09-2016 15:30,258,218966,720
17-09-2016 15:40,258,218966,720
17-09-2016 15:50,258,218966,720
17-09-2016 16:00,258,218966,720
17-09-2016 16:10,258,218966,720
17-09-2016 16:20,258,218966,720
17-09-2016 16:30,258,218966,720
17-09-2016 16:40,258,218966,720
17-09-2016 16:50,258,218966,720
17-09-2016 17:00,258,218966,720
17-09-2016 17:10,258,218966,720
17-09-2016 17:20,258,218966,720
17-09-2016 17:30,258,218966,720
17-09-2016 17:40,258,218966,720
17-09-2016 17:50,258,218966,720
17-09-2016 18:00,258,218966,720
17-09-2016 18:10,258,218966,720
17-09-2016 18:20,258,218966,720
17-09-2016 18:30,258,218966,720
17-09-2016 18:40,258,218966,720
17-09-2016 18:50,258,218966,720
17-09-2016 19:00,258,219086,851
17-09-2016 19:10,258,218966,720
17-09-2016 19:20,258,219086,851
17-09-2016 19:30,258,219086,851
17-09-2016 19:40,258,219086,851
17-09-2016 19:50,258,219086,851
17-09-2016 20:00,258,219086,851
17-09-2016 20:10,258,219086,851
17-09-2016 20:20,258,219086,851
17-09-2016 20:30,258,219086,851
17-09-2016 20:40,258,219086,851
17-09-2016 20:50,258,219086,851
17-09-2016 21:00,258,219086,851
17-09-2016 21:10,258,219086,851
17-09-2016 21:20,258,219086,851
17-09-2016 21:30,258,219086,851
17-09-2016 21:40,258,219086,851
17-09-2016 21:50,258,219086,851
17-09-2016 22:00,258,219086,851
17-09-2016 22:10,258,219086,851
17-09-2016 22:20,258,219086,851
17-09-2016 22:30,258,219086,851
17-09-2016 22:40,258,219086,851
17-09-2016 22:50,258,219086,851
17-09-2016 23:00,258,219178,954
17-09-2016 23:10,258,219086,954
17-09-2016 23:20,258,219178,954
17-09-2016 23:30,258,219178,954
17-09-2016 23:40,258,219178,954
17-09-2016 23:50,258,219178,954
18-09-2016 00:00,258,219178,954
18-09-2016 00:10,258,219178,954
18-09-2016 00:20,258,219178,954
18-09-2016 00:30,258,219178,954
18-09-2016 00:40,258,219178,954
18-09-2016 00:50,258,219178,954
18-09-2016 01:00,258,219178,954
18-09-2016 01:10,258,219178,954
18-09-2016 01:20,258,219178,954
18-09-2016 01:30,258,219178,954
18-09-2016 01:40,258,219178,954
18-09-2016 01:50,258,219178,954
18-09-2016 02:00,258,219178,954
18-09-2016 02:10,258,219178,954
18-09-2016 02:20,258,219178,954
18-09-2016 02:30,258,219178,954
18-09-2016 02:40,258,219178,954
18-09-2016 02:50,258,219178,954
18-09-2016 03:00,258,219178,954
18-09-2016 03:10,258,219178,954
18-09-2016 03:20,258,219178,1032
18-09-2016 03:30,258,219246,1032
18-09-2016 03:40,258,219178,1032
18-09-2016 03:50,258,219246,1032
18-09-2016 04:00,258,219246,1032
18-09-2016 04:10,258,219246,1032
18-09-2016 04:20,258,219246,1032
18-09-2016 04:30,258,219246,1032
18-09-2016 04:40,258,219246,1032
18-09-2016 04:50,258,219246,1032
18-09-2016 05:00,258,219246,1032
18-09-2016 05:10,258,219246,1032
18-09-2016 05:20,258,219246,1032
18-09-2016 05:30,258,219246,1032
18-09-2016 05:40,258,219246,1032
18-09-2016 05:50,258,219246,1032
18-09-2016 06:00,258,219246,1032
18-09-2016 06:10,258,219246,1032
18-09-2016 06:20,258,219246,1032
18-09-2016 06:30,258,219246,1032
18-09-2016 06:40,258,219246,1032
18-09-2016 06:50,258,219246,1032
18-09-2016 07:00,258,219246,1032
18-09-2016 07:10,258,219246,1032
18-09-2016 07:20,258,219246,1032
18-09-2016 07:30,258,219246,1032
18-09-2016 07:40,258,219246,1032
18-09-2016 07:50,258,219246,1032
18-09-2016 08:00,258,219246,1032
18-09-2016 08:10,258,219246,1032
18-09-2016 08:20,258,219246,1032
18-09-2016 08:30,258,219246,1032
18-09-2016 08:40,258,219246,1032
18-09-2016 08:50,258,219246,1032
18-09-2016 09:00,258,219246,1032
18-09-2016 09:10,258,219246,1032
18-09-2016 09:20,258,219246,1032
18-09-2016 09:30,258,219246,1032
18-09-2016 09:40,258,219246,1032
18-09-2016 09:50,258,219246,1032
18-09-2016 10:00,258,219246,1032
18-09-2016 10:10,258,219246,1032
18-09-2016 10:20,258,219246,1032
18-09-2016 10:30,258,219246,1032
18-09-2016 10:40,258,219246,1032
18-09-2016 10:50,258,219246,1032
18-09-2016 11:00,258,219246,1032
18-09-2016 11:10,258,219324,1032
18-09-2016 11:20,258,219324,1115
18-09-2016 11:30,258,219324,1115
18-09-2016 11:40,258,219324,1115
18-09-2016 11:50,258,219324,1115
18-09-2016 12:00,258,219324,1115
18-09-2016 12:10,258,219324,1115
18-09-2016 12:20,258,219324,1115
18-09-2016 12:30,258,219324,1115
18-09-2016 12:40,258,219324,1115
18-09-2016 12:50,258,219324,1115
18-09-2016 13:00,258,219324,1115
18-09-2016 13:10,258,219324,1115
18-09-2016 13:20,258,219324,1115
18-09-2016 13:30,258,219324,1115
18-09-2016 13:40,258,219324,1115
18-09-2016 13:50,258,219324,1115
18-09-2016 14:00,258,219324,1115
18-09-2016 14:10,258,219324,1115
18-09-2016 14:20,258,219324,1115
18-09-2016 14:30,258,219324,1115
18-09-2016 14:40,258,219324,1115
18-09-2016 14:50,258,219324,1115
18-09-2016 15:00,258,219324,1240
18-09-2016 15:10,258,219429,1115
18-09-2016 15:20,258,219429,1240
18-09-2016 15:30,258,219429,1240
18-09-2016 15:40,258,219429,1240
18-09-2016 15:50,258,219429,1240
18-09-2016 16:00,258,219429,1240
18-09-2016 16:10,258,219429,1240
18-09-2016 16:20,258,219429,1240
18-09-2016 16:30,258,219429,1240
18-09-2016 16:40,258,219429,1240
18-09-2016 16:50,258,219429,1240
18-09-2016 17:00,258,219429,1240
18-09-2016 17:10,258,219429,1240
18-09-2016 17:20,258,219429,1240
18-09-2016 17:30,258,219429,1240
18-09-2016 17:40,258,219429,1240
18-09-2016 17:50,258,219429,1240
18-09-2016 18:00,258,219429,1240
18-09-2016 18:10,258,219429,1240
18-09-2016 18:20,258,219429,1240
18-09-2016 18:30,258,219429,1240
18-09-2016 18:40,258,219429,1240
18-09-2016 18:50,258,219429,1240
18-09-2016 19:00,258,219429,1240
18-09-2016 19:10,258,219429,1240
18-09-2016 19:20,258,219551,1375
18-09-2016 19:30,258,219551,1375
18-09-2016 19:40,258,219551,1375
18-09-2016 19:50,258,219551,1375
18-09-2016 20:00,258,219551,1375
18-09-2016 20:10,258,219551,1375
18-09-2016 20:20,258,219551,1375
18-09-2016 20:30,258,219551,1375
18-09-2016 20:40,258,219551,1375
18-09-2016 20:50,258,219551,1375
18-09-2016 21:00,258,219551,1375
18-09-2016 21:10,258,219551,1375
18-09-2016 21:20,258,219551,1375
18-09-2016 21:30,258,219551,1375
18-09-2016 21:40,258,219551,1375
18-09-2016 21:50,258,219551,1375
18-09-2016 22:00,258,219551,1375
18-09-2016 22:10,258,219551,1375
18-09-2016 22:20,258,219551,1375
18-09-2016 22:30,258,219551,1375
18-09-2016 22:40,258,219551,1375
18-09-2016 22:50,258,219551,1375
18-09-2016 23:00,258,219551,1375
18-09-2016 23:10,258,219551,1375
18-09-2016 23:20,258,219551,1375
18-09-2016 23:30,258,219551,1375
18-09-2016 23:40,258,219551,1375
18-09-2016 23:50,258,219551,1375
19-09-2016 00:00,258,219551,1375
19-09-2016 00:10,258,219551,1375
19-09-2016 00:20,258,219551,1375
19-09-2016 00:30,258,219551,1375
19-09-2016 00:40,258,219551,1375
19-09-2016 00:50,258,219551,1375
19-09-2016 01:00,258,219551,1375
19-09-2016 01:10,258,219551,1375
19-09-2016 01:20,258,219551,1375
19-09-2016 01:30,258,219551,1375
19-09-2016 01:40,258,219551,1375
19-09-2016 01:50,258,219551,1375
19-09-2016 02:00,258,219551,1375
19-09-2016 02:10,258,219551,1375
19-09-2016 02:20,258,219551,1375
19-09-2016 02:30,258,219551,1375
19-09-2016 02:40,258,219551,1375
19-09-2016 02:50,258,219551,1375
19-09-2016 03:00,258,219551,1375
19-09-2016 03:10,258,219551,1375
19-09-2016 03:20,258,219551,1375
19-09-2016 03:30,258,219723,1375
19-09-2016 03:40,258,219551,1375
19-09-2016 03:50,258,219551,1566
19-09-2016 04:00,258,219723,1566
19-09-2016 04:10,258,219723,1566
19-09-2016 04:20,258,219723,1566
19-09-2016 04:30,258,219723,1566
19-09-2016 04:40,258,219723,1566
19-09-2016 04:50,258,219723,1566
19-09-2016 05:00,258,219723,1566
19-09-2016 05:10,258,219723,1566
19-09-2016 05:20,258,219723,1566
19-09-2016 05:30,258,219723,1566
19-09-2016 05:40,258,219723,1566
19-09-2016 05:50,258,219723,1566
19-09-2016 06:00,258,219723,1566
19-09-2016 06:10,258,219723,1566
19-09-2016 06:20,258,219723,1566
19-09-2016 06:30,258,219723,1566
19-09-2016 06:40,258,219723,1566
19-09-2016 06:50,258,219723,1566
19-09-2016 07:00,258,219723,1566
19-09-2016 07:10,258,219723,1566
19-09-2016 07:20,258,219723,1566
19-09-2016 07:30,258,219723,1566
19-09-2016 07:40,258,219723,1566
19-09-2016 07:50,258,219723,1566
19-09-2016 08:00,258,219723,1566
19-09-2016 08:10,258,219723,1566
19-09-2016 08:20,258,219723,1566
19-09-2016 08:30,258,219723,1566
19-09-2016 08:40,258,219723,1566
19-09-2016 08:50,258,219723,1566
19-09-2016 09:00,258,219723,1566
19-09-2016 09:10,258,219723,1566
19-09-2016 09:20,258,219723,1566
19-09-2016 09:30,258,219723,1566
19-09-2016 09:40,258,219723,1566
19-09-2016 09:50,258,219723,1566
19-09-2016 10:00,258,219723,1566
19-09-2016 10:10,258,219723,1566
19-09-2016 10:20,258,219723,1566
19-09-2016 10:30,258,219723,1566
19-09-2016 10:40,258,219723,1566
19-09-2016 10:50,258,219723,1566
19-09-2016 11:00,258,219770,1566
19-09-2016 11:10,258,219723,1566
19-09-2016 11:20,258,219770,1622
19-09-2016 11:30,258,219770,1622
19-09-2016 11:40,258,219770,1622
19-09-2016 11:50,258,219770,1622
19-09-2016 12:00,258,219770,1622
19-09-2016 12:10,258,219770,1622
19-09-2016 12:20,258,219770,1622
19-09-2016 12:30,258,219770,1622
19-09-2016 12:40,258,219770,1622
19-09-2016 12:50,258,219770,1622
19-09-2016 13:00,258,219770,1622
19-09-2016 13:10,258,219770,1622
19-09-2016 13:20,258,219770,1622
19-09-2016 13:30,258,219770,1622
19-09-2016 13:40,258,219770,1622
19-09-2016 13:50,258,219770,1622
19-09-2016 14:00,258,219770,1622
19-09-2016 14:10,258,219770,1622
19-09-2016 14:20,258,219770,1622
19-09-2016 14:30,258,219770,1622
19-09-2016 14:40,258,219770,1622
19-09-2016 14:50,258,219770,1622
19-09-2016 15:00,258,219770,1664
19-09-2016 15:10,258,219800,1664
19-09-2016 15:20,258,219800,1664
19-09-2016 15:30,258,219800,1664
19-09-2016 15:40,258,219800,1664
19-09-2016 15:50,258,219800,1664
19-09-2016 16:00,258,219800,1664
19-09-2016 16:10,258,219800,1664
19-09-2016 16:20,258,219800,1664
19-09-2016 16:30,258,219800,1664
19-09-2016 16:40,258,219800,1664
19-09-2016 16:50,258,219800,1664
19-09-2016 17:00,258,219800,1664
19-09-2016 17:10,258,219800,1664
19-09-2016 17:20,258,219800,1664
19-09-2016 17:30,258,219800,1664
19-09-2016 17:40,258,219800,1664
19-09-2016 17:50,258,219800,1664
19-09-2016 18:00,258,219800,1664
19-09-2016 18:10,258,219800,1664
19-09-2016 18:20,258,219800,1664
19-09-2016 18:30,258,219800,1664
19-09-2016 18:40,258,219800,1664
19-09-2016 18:50,258,219800,1664
19-09-2016 19:00,258,219800,1664
19-09-2016 19:10,258,219800,1717
19-09-2016 19:20,258,219842,1717
19-09-2016 19:30,258,219842,1717
19-09-2016 19:40,258,219842,1717
19-09-2016 19:50,258,219842,1717
19-09-2016 20:00,258,219842,1717
19-09-2016 20:10,258,219842,1717
19-09-2016 20:20,258,219842,1717
19-09-2016 20:30,258,219842,1717
19-09-2016 20:40,258,219842,1717
19-09-2016 20:50,258,219842,1717
19-09-2016 21:00,258,219842,1717
19-09-2016 21:10,258,219842,1717
19-09-2016 21:20,258,219842,1717
19-09-2016 21:30,258,219842,1717
19-09-2016 21:40,258,219842,1717
19-09-2016 21:50,258,219842,1717
19-09-2016 22:00,258,219842,1717
19-09-2016 22:10,258,219842,1717
19-09-2016 22:20,258,219842,1717
19-09-2016 22:30,258,219842,1717
19-09-2016 22:40,258,219842,1717
19-09-2016 22:50,258,219842,1717
19-09-2016 23:00,258,219842,1717
19-09-2016 23:10,258,219928,1717
19-09-2016 23:20,258,219928,1815
19-09-2016 23:30,258,219928,1815
19-09-2016 23:40,258,219928,1815
19-09-2016 23:50,258,219928,1815
20-09-2016 00:00,258,219928,1815
20-09-2016 00:10,258,219928,1815
20-09-2016 00:20,258,219928,1815
20-09-2016 00:30,258,219928,1815
20-09-2016 00:40,258,219928,1815
20-09-2016 00:50,258,219928,1815
20-09-2016 01:00,258,219928,1815
20-09-2016 01:10,258,219928,1815
20-09-2016 01:20,258,219928,1815
20-09-2016 01:30,258,219928,1815
20-09-2016 01:40,258,219928,1815
20-09-2016 01:50,258,219928,1815
20-09-2016 02:00,258,219928,1815
20-09-2016 02:10,258,219928,1815
20-09-2016 02:20,258,219928,1815
20-09-2016 02:30,258,219928,1815
20-09-2016 02:40,258,219928,1815
20-09-2016 02:50,258,219928,1815
20-09-2016 03:00,258,219928,1815
20-09-2016 03:10,258,219928,1815
20-09-2016 03:20,258,219968,1815
20-09-2016 03:30,258,219928,1815
20-09-2016 03:40,258,219968,1865
20-09-2016 03:50,258,219968,1865
20-09-2016 04:00,258,219968,1865
20-09-2016 04:10,258,219968,1865
20-09-2016 04:20,258,219968,1865
20-09-2016 04:30,258,219968,1865
20-09-2016 04:40,258,219968,1865
20-09-2016 04:50,258,219968,1865
20-09-2016 05:00,258,219968,1865
20-09-2016 05:10,258,219968,1865
20-09-2016 05:20,258,219968,1865
20-09-2016 05:30,258,219968,1865
20-09-2016 05:40,258,219968,1865
20-09-2016 05:50,258,219968,1865
20-09-2016 06:00,258,219968,1865
20-09-2016 06:10,258,219968,1865
20-09-2016 06:20,258,219968,1865
20-09-2016 06:30,258,219968,1865
20-09-2016 06:40,258,219968,1865
20-09-2016 06:50,258,219968,1865
20-09-2016 07:00,258,219968,1865
20-09-2016 07:10,258,219968,1865
20-09-2016 07:20,258,219968,1865
20-09-2016 07:30,258,219968,1865
20-09-2016 07:40,258,219968,1865
20-09-2016 07:50,258,219968,1865
20-09-2016 08:00,258,219968,1865
20-09-2016 08:10,258,219968,1865
20-09-2016 08:20,258,219968,1865
20-09-2016 08:30,258,219968,1865
20-09-2016 08:40,258,219968,1865
20-09-2016 08:50,258,219968,1865
20-09-2016 09:00,258,219968,1865
20-09-2016 09:10,258,219968,1865
20-09-2016 09:20,258,219968,1865
20-09-2016 09:30,258,219968,1865
20-09-2016 09:40,258,219968,1865
20-09-2016 09:50,258,219968,1865
20-09-2016 10:00,258,219968,1865
20-09-2016 10:10,258,219968,1865
20-09-2016 10:20,258,219968,1865
20-09-2016 10:30,258,219968,1865
20-09-2016 10:40,258,219968,1865
20-09-2016 10:50,258,219968,1865
20-09-2016 11:00,258,219968,1865
20-09-2016 11:10,258,220010,1909
20-09-2016 11:20,258,220010,1909
20-09-2016 11:30,258,220010,1909
20-09-2016 11:40,258,220010,1909
20-09-2016 11:50,258,220010,1909
20-09-2016 12:00,258,220010,1909
20-09-2016 12:10,258,220010,1909
20-09-2016 12:20,258,220010,1909
20-09-2016 12:30,258,220010,1909
20-09-2016 12:40,258,220010,1909
20-09-2016 12:50,258,220010,1909
20-09-2016 13:00,258,220010,1909
20-09-2016 13:10,258,220010,1909
20-09-2016 13:20,258,220010,1909
20-09-2016 13:30,258,220010,1909
20-09-2016 13:40,258,220010,1909
20-09-2016 13:50,258,220010,1909
20-09-2016 14:00,258,220010,1909
20-09-2016 14:10,258,220010,1909
20-09-2016 14:20,258,220010,1909
20-09-2016 14:30,258,220010,1909
20-09-2016 14:40,258,220010,1909
20-09-2016 14:50,258,220010,1909
20-09-2016 15:00,258,220010,1909
20-09-2016 15:10,258,220042,1945
20-09-2016 15:20,258,220042,1945
20-09-2016 15:30,258,220042,1945
20-09-2016 15:40,258,220042,1945
20-09-2016 15:50,258,220042,1945
20-09-2016 16:00,258,220042,1945
20-09-2016 16:10,258,220042,1945
20-09-2016 16:20,258,220042,1945
20-09-2016 16:30,258,220042,1945
20-09-2016 16:40,258,220042,1945
20-09-2016 16:50,258,220042,1945
