Unnamed: 0,android_total_ratings,ios_file_size,ios_current_ratings,ios_all_ratings,android_avg_rating,android_rating_1,android_rating_4,android_rating_5,android_rating_2,android_rating_3,android_file_size
8/20/2016 0:50,5009373,106,11899,204972,4.1,660400,622396,3121338,213166,392073,61
8/20/2016 1:00,5009373,106,11899,204972,4.1,660400,622396,3121338,213166,392073,61
8/20/2016 1:10,5009373,106,11899,204972,4.1,660400,622396,3121338,213166,392073,61
8/20/2016 1:20,5009373,106,11899,204972,4.1,660400,622396,3121338,213166,392073,61
8/20/2016 1:30,5009373,106,11899,204972,4.1,660400,622396,3121338,213166,392073,61
8/20/2016 1:40,5009373,106,11899,204972,4.1,660400,622396,3121338,213166,392073,61
8/20/2016 1:50,5009373,106,11899,204972,4.1,660400,622396,3121338,213166,392073,61
8/20/2016 2:00,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 2:10,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 2:20,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 2:30,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 2:40,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 2:50,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 3:00,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 3:10,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 3:20,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 3:30,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 3:40,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 3:50,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 4:00,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 4:10,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 4:20,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 4:30,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 4:40,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 4:50,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 5:00,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 5:10,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 5:20,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 5:30,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 5:40,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 5:50,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 6:00,5016120,106,11899,204972,4.1,661247,623163,3125714,213401,392595,61
8/20/2016 6:10,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 6:20,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 6:30,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 6:40,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 6:50,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 7:00,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 7:10,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 7:20,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 7:30,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 7:40,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 7:50,5022096,106,11899,204972,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 8:00,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 8:10,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 8:20,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 8:30,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 8:40,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 8:50,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 9:00,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 9:10,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 9:20,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 9:30,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 9:40,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 9:50,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 10:00,5022096,106,12074,205128,4.1,662094,623853,3129461,213642,393046,61
8/20/2016 10:10,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 10:20,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 10:30,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 10:40,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 10:50,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 11:00,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 11:10,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 11:20,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 11:30,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 11:40,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 11:50,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 12:00,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 12:10,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 12:20,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 12:30,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 12:40,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 12:50,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 13:00,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 13:10,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 13:20,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 13:30,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 13:40,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 13:50,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 14:00,5031168,106,12074,205128,4.1,663338,624862,3135249,213996,393723,61
8/20/2016 14:10,5041210,106,12074,205128,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 14:20,5041210,106,12074,205128,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 14:30,5041210,106,12074,205128,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 14:40,5041210,106,12074,205128,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 14:50,5041210,106,12074,205128,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 15:00,5041210,106,12074,205128,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 15:10,5041210,106,12335,205128,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 15:20,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 15:30,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 15:40,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 15:50,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 16:00,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 16:10,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 16:20,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 16:30,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 16:40,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 16:50,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 17:00,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 17:10,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 17:20,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 17:30,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 17:40,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 17:50,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 18:00,5041210,106,12335,205366,4.1,664589,625970,3141907,214334,394410,61
8/20/2016 18:10,5049652,106,12335,205366,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 18:20,5049652,106,12335,205366,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 18:30,5049652,106,12335,205366,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 18:40,5049652,106,12335,205366,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 18:50,5049652,106,12335,205366,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 19:00,5049652,106,12335,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 19:10,5049652,106,12514,205366,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 19:20,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 19:30,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 19:40,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 19:50,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 20:00,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 20:10,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 20:20,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 20:30,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 20:40,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 20:50,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 21:00,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 21:10,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 21:20,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 21:30,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 21:40,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 21:50,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 22:00,5049652,106,12514,205526,4.1,665655,626981,3147390,214641,394985,61
8/20/2016 22:10,5058139,106,12514,205526,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 22:20,5058139,106,12514,205526,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 22:30,5058139,106,12514,205526,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 22:40,5058139,106,12514,205526,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 22:50,5058139,106,12514,205526,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 23:00,5058139,106,12514,205526,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 23:10,5058139,106,12514,205526,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 23:20,5058139,106,12514,205650,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 23:30,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 23:40,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/20/2016 23:50,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 0:00,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 0:10,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 0:20,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 0:30,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 0:40,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 0:50,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 1:00,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 1:10,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 1:20,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 1:30,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 1:40,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 1:50,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 2:00,5058139,106,12656,205650,4.1,666649,627966,3153000,214949,395575,61
8/21/2016 2:10,5065242,106,12656,205650,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 2:20,5065242,106,12656,205650,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 2:30,5065242,106,12656,205650,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 2:40,5065242,106,12656,205650,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 2:50,5065242,106,12656,205650,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 3:00,5065242,106,12656,205650,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 3:10,5065242,106,12656,205650,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 3:20,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 3:30,5065242,106,12656,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 3:40,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 3:50,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 4:00,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 4:10,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 4:20,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 4:30,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 4:40,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 4:50,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 5:00,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 5:10,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 5:20,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 5:30,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 5:40,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 5:50,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 6:00,5065242,106,12799,205775,4.1,667589,628808,3157531,215242,396072,61
8/21/2016 6:10,5071245,106,12799,205775,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 6:20,5071245,106,12799,205775,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 6:30,5071245,106,12799,205775,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 6:40,5071245,106,12799,205775,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 6:50,5071245,106,12799,205775,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 7:00,5071245,106,12799,205775,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 7:10,5071245,106,12799,205775,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 7:20,5071245,106,12799,205775,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 7:30,5071245,106,12846,205775,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 7:40,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 7:50,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 8:00,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 8:10,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 8:20,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 8:30,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 8:40,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 8:50,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 9:00,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 9:10,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 9:20,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 9:30,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 9:40,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 9:50,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 10:00,5071245,106,12846,205817,4.1,668507,629462,3161180,215513,396583,61
8/21/2016 10:10,5079804,106,12846,205817,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 10:20,5079804,106,12846,205817,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 10:30,5079804,106,12846,205817,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 10:40,5079804,106,12846,205817,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 10:50,5079804,106,12919,205817,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 11:00,5079804,106,12846,205817,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 11:10,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 11:20,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 11:30,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 11:40,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 11:50,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 12:00,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 12:10,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 12:20,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 12:30,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 12:40,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 12:50,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 13:00,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 13:10,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 13:20,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 13:30,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 13:40,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 13:50,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 14:00,5079804,106,12919,205883,4.1,669693,630493,3166586,215801,397231,61
8/21/2016 14:10,5089370,106,12919,205883,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 14:20,5089370,106,12919,205883,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 14:30,5089370,106,12919,205883,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 14:40,5089370,106,12919,205883,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 14:50,5089370,106,12919,205883,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 15:00,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 15:10,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 15:20,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 15:30,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 15:40,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 15:50,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 16:00,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 16:10,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 16:20,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 16:30,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 16:40,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 16:50,5094916,106,13097,206045,4.1,671567,632309,3176443,216338,398259,61
8/21/2016 17:00,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 17:10,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 17:20,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 17:30,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 17:40,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 17:50,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 18:00,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 18:10,5089370,106,13097,206045,4.1,670911,631647,3172785,216143,397884,61
8/21/2016 18:20,5097352,106,13097,206045,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 18:30,5097352,106,13097,206045,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 18:40,5097352,106,13097,206045,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 18:50,5097352,106,13097,206045,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 19:00,5097352,106,13097,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 19:10,5097352,106,13097,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 19:20,5097352,106,13300,206045,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 19:30,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 19:40,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 19:50,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 20:00,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 20:10,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 20:20,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 20:30,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 20:40,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 20:50,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 21:00,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 21:10,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 21:20,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 21:30,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 21:40,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 21:50,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 22:00,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 22:10,5097352,106,13300,206227,4.1,671865,632609,3178025,216413,398440,61
8/21/2016 22:20,5103328,106,13300,206227,4.1,672621,633348,3181853,216634,398872,61
8/21/2016 22:30,5103328,106,13300,206227,4.1,672621,633348,3181853,216634,398872,61
8/21/2016 22:40,5103328,106,13300,206227,4.1,672621,633348,3181853,216634,398872,61
8/21/2016 22:50,5103328,106,13300,206227,4.1,672621,633348,3181853,216634,398872,61
8/21/2016 23:00,5103328,106,13300,206227,4.1,672621,633348,3181853,216634,398872,61
8/21/2016 23:10,5103328,106,13300,206227,4.1,672621,633348,3181853,216634,398872,61
8/21/2016 23:20,5103328,106,13496,206227,4.1,672621,633348,3181853,216634,398872,61
8/21/2016 23:30,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/21/2016 23:40,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/21/2016 23:50,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 0:00,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 0:10,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 0:20,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 0:30,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 0:40,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 0:50,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 1:00,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 1:10,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 1:20,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 1:30,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 1:40,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 1:50,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 2:00,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 2:10,5103328,106,13496,206404,4.1,672621,633348,3181853,216634,398872,61
8/22/2016 2:20,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 2:30,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 2:40,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 2:50,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 3:00,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 3:10,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 3:20,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 3:30,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 3:40,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 3:50,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 4:00,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
8/22/2016 4:10,5107733,106,13496,206404,4.1,673198,633908,3184610,216777,399240,61
