,Unnamed: 0,android_total_ratings,android_avg_rating,android_file_size,android_rating_4,android_rating_5,android_rating_2,android_rating_3,android_rating_1
2628,2016-08-08 10:00:00,3566267,4.0,60.0,429809,2188560,162512,279104,506282
2629,2016-08-08 10:10:00,3566267,4.0,60.0,429809,2188560,162512,279104,506282
2630,2016-08-08 10:20:00,3566267,4.0,60.0,429809,2188560,162512,279104,506282
2631,2016-08-08 10:30:00,3566267,4.0,60.0,429809,2188560,162512,279104,506282
2632,2016-08-08 10:40:00,3566267,4.0,60.0,429809,2188560,162512,279104,506282
2633,2016-08-08 10:50:00,3566267,4.0,60.0,429809,2188560,162512,279104,506282
2634,2016-08-08 11:00:00,3566267,4.0,60.0,429809,2188560,162512,279104,506282
2635,2016-08-08 11:10:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2636,2016-08-08 11:20:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2637,2016-08-08 11:30:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2638,2016-08-08 11:40:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2639,2016-08-08 11:50:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2640,2016-08-08 12:00:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2641,2016-08-08 12:10:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2642,2016-08-08 12:20:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2643,2016-08-08 12:30:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2644,2016-08-08 12:40:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2645,2016-08-08 12:50:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2646,2016-08-08 13:00:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2647,2016-08-08 13:10:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2648,2016-08-08 13:20:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2649,2016-08-08 13:30:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2650,2016-08-08 13:40:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2651,2016-08-08 13:50:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2652,2016-08-08 14:00:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2653,2016-08-08 14:10:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2654,2016-08-08 14:20:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2655,2016-08-08 14:30:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2656,2016-08-08 14:40:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2657,2016-08-08 14:50:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2658,2016-08-08 15:00:00,3602302,4.0,60.0,434103,2210780,164148,282155,511116
2659,2016-08-08 15:10:00,3629620,4.0,60.0,437471,2227387,165418,284295,515049
2660,2016-08-08 15:20:00,3629620,4.0,60.0,437471,2227387,165418,284295,515049
2661,2016-08-08 15:30:00,3629620,4.0,60.0,437471,2227387,165418,284295,515049
2662,2016-08-08 15:40:00,3629620,4.0,60.0,437471,2227387,165418,284295,515049
2663,2016-08-08 15:50:00,3629620,4.0,60.0,437471,2227387,165418,284295,515049
2664,2016-08-08 16:00:00,3629620,4.0,60.0,437471,2227387,165418,284295,515049
2665,2016-08-08 16:10:00,3629620,4.0,60.0,437471,2227387,165418,284295,515049
2666,2016-08-08 16:20:00,3629620,4.0,60.0,437471,2227387,165418,284295,515049
2667,2016-08-08 16:30:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2668,2016-08-08 16:40:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2669,2016-08-08 16:50:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2670,2016-08-08 17:00:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2671,2016-08-08 17:10:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2672,2016-08-08 17:20:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2673,2016-08-08 17:30:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2674,2016-08-08 17:40:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2675,2016-08-08 17:50:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2676,2016-08-08 18:00:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2677,2016-08-08 18:10:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2678,2016-08-08 18:20:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2679,2016-08-08 18:30:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2680,2016-08-08 18:40:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2681,2016-08-08 18:50:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2682,2016-08-08 19:00:00,3629620,4.0,61.0,437471,2227387,165418,284295,515049
2683,2016-08-08 19:10:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2684,2016-08-08 19:20:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2685,2016-08-08 19:30:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2686,2016-08-08 19:40:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2687,2016-08-08 19:50:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2688,2016-08-08 20:00:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2689,2016-08-08 20:10:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2690,2016-08-08 20:20:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2691,2016-08-08 20:30:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2692,2016-08-08 20:40:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2693,2016-08-08 20:50:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2694,2016-08-08 21:00:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2695,2016-08-08 21:10:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2696,2016-08-08 21:20:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2697,2016-08-08 21:30:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2698,2016-08-08 21:40:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2699,2016-08-08 21:50:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2700,2016-08-08 22:00:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2701,2016-08-08 22:10:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2702,2016-08-08 22:20:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2703,2016-08-08 22:30:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2704,2016-08-08 22:40:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2705,2016-08-08 22:50:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2706,2016-08-08 23:00:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2707,2016-08-08 23:10:00,3671558,4.0,61.0,443348,2255778,166654,287236,518542
2708,2016-08-08 23:20:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2709,2016-08-08 23:30:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2710,2016-08-08 23:40:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2711,2016-08-08 23:50:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2712,2016-08-09 00:00:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2713,2016-08-09 00:10:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2714,2016-08-09 00:20:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2715,2016-08-09 00:30:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2716,2016-08-09 00:40:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2717,2016-08-09 00:50:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2718,2016-08-09 01:00:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2719,2016-08-09 01:10:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2720,2016-08-09 01:20:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2721,2016-08-09 01:30:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2722,2016-08-09 01:40:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2723,2016-08-09 01:50:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2724,2016-08-09 02:00:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2725,2016-08-09 02:10:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2726,2016-08-09 02:20:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2727,2016-08-09 02:30:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2728,2016-08-09 02:40:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2729,2016-08-09 02:50:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2730,2016-08-09 03:00:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2731,2016-08-09 03:10:00,3730388,4.0,61.0,452104,2296990,168173,291158,521963
2732,2016-08-09 03:20:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2733,2016-08-09 03:30:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2734,2016-08-09 03:40:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2735,2016-08-09 03:50:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2736,2016-08-09 04:00:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2737,2016-08-09 04:10:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2738,2016-08-09 04:20:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2739,2016-08-09 04:30:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2740,2016-08-09 04:40:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2741,2016-08-09 04:50:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2742,2016-08-09 05:00:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2743,2016-08-09 05:10:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2744,2016-08-09 05:20:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2745,2016-08-09 05:30:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2746,2016-08-09 05:40:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2747,2016-08-09 05:50:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2748,2016-08-09 06:00:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2749,2016-08-09 06:10:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2750,2016-08-09 06:20:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2751,2016-08-09 06:30:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2752,2016-08-09 06:40:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2753,2016-08-09 06:50:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2754,2016-08-09 07:00:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2755,2016-08-09 07:10:00,3765428,4.0,61.0,457389,2320797,169162,293828,524252
2756,2016-08-09 07:20:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2757,2016-08-09 07:30:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2758,2016-08-09 07:40:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2759,2016-08-09 07:50:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2760,2016-08-09 08:00:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2761,2016-08-09 08:10:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2762,2016-08-09 08:20:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2763,2016-08-09 08:30:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2764,2016-08-09 08:40:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2765,2016-08-09 08:50:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2766,2016-08-09 09:00:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2767,2016-08-09 09:10:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2768,2016-08-09 09:20:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2769,2016-08-09 09:30:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2770,2016-08-09 09:40:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2771,2016-08-09 09:50:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2772,2016-08-09 10:00:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2773,2016-08-09 10:10:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2774,2016-08-09 10:20:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2775,2016-08-09 10:30:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2776,2016-08-09 10:40:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2777,2016-08-09 10:50:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2778,2016-08-09 11:00:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2779,2016-08-09 11:10:00,3805304,4.0,61.0,463163,2347344,170485,296719,527593
2780,2016-08-09 11:20:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2781,2016-08-09 11:30:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2782,2016-08-09 11:40:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2783,2016-08-09 11:50:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2784,2016-08-09 12:00:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2785,2016-08-09 12:10:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2786,2016-08-09 12:20:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2787,2016-08-09 12:30:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2788,2016-08-09 12:40:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2789,2016-08-09 12:50:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2790,2016-08-09 13:00:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2791,2016-08-09 13:10:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2792,2016-08-09 13:20:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2793,2016-08-09 13:30:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2794,2016-08-09 13:40:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2795,2016-08-09 13:50:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2796,2016-08-09 14:00:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2797,2016-08-09 14:10:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2798,2016-08-09 14:20:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2799,2016-08-09 14:30:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2800,2016-08-09 14:40:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2801,2016-08-09 14:50:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2802,2016-08-09 15:00:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2803,2016-08-09 15:10:00,3853633,4.0,61.0,470191,2379262,171953,300286,531941
2804,2016-08-09 15:20:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2805,2016-08-09 15:30:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2806,2016-08-09 15:40:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2807,2016-08-09 15:50:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2808,2016-08-09 16:00:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2809,2016-08-09 16:10:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2810,2016-08-09 16:20:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2811,2016-08-09 16:30:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2812,2016-08-09 16:40:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2813,2016-08-09 16:50:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2814,2016-08-09 17:00:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2815,2016-08-09 17:10:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2816,2016-08-09 17:20:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2817,2016-08-09 17:30:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2818,2016-08-09 17:40:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2819,2016-08-09 17:50:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2820,2016-08-09 18:00:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2821,2016-08-09 18:10:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2822,2016-08-09 18:20:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2823,2016-08-09 18:30:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2824,2016-08-09 18:40:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2825,2016-08-09 18:50:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2826,2016-08-09 19:00:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2827,2016-08-09 19:10:00,3890839,4.0,61.0,475810,2404226,172913,302917,534973
2828,2016-08-09 19:20:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2829,2016-08-09 19:30:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2830,2016-08-09 19:40:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2831,2016-08-09 19:50:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2832,2016-08-09 20:00:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2833,2016-08-09 20:10:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2834,2016-08-09 20:20:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2835,2016-08-09 20:30:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2836,2016-08-09 20:40:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2837,2016-08-09 20:50:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2838,2016-08-09 21:00:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2839,2016-08-09 21:10:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2840,2016-08-09 21:20:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2841,2016-08-09 21:30:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2842,2016-08-09 21:40:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2843,2016-08-09 21:50:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2844,2016-08-09 22:00:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2845,2016-08-09 22:10:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2846,2016-08-09 22:20:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2847,2016-08-09 22:30:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2848,2016-08-09 22:40:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2849,2016-08-09 22:50:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2850,2016-08-09 23:00:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2851,2016-08-09 23:10:00,3953036,4.0,61.0,485565,2447552,174342,306982,538595
2852,2016-08-09 23:20:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2853,2016-08-09 23:30:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2854,2016-08-09 23:40:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2855,2016-08-09 23:50:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2856,2016-08-10 00:00:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2857,2016-08-10 00:10:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2858,2016-08-10 00:20:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2859,2016-08-10 00:30:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2860,2016-08-10 00:40:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2861,2016-08-10 00:50:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2862,2016-08-10 01:00:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2863,2016-08-10 01:10:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2864,2016-08-10 01:20:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2865,2016-08-10 01:30:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2866,2016-08-10 01:40:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2867,2016-08-10 01:50:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2868,2016-08-10 02:00:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2869,2016-08-10 02:10:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2870,2016-08-10 02:20:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2871,2016-08-10 02:30:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2872,2016-08-10 02:40:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2873,2016-08-10 02:50:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2874,2016-08-10 03:00:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2875,2016-08-10 03:10:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2876,2016-08-10 03:20:00,4040383,4.1,61.0,500660,2506470,176393,313373,543487
2877,2016-08-10 03:30:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2878,2016-08-10 03:40:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2879,2016-08-10 03:50:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2880,2016-08-10 04:00:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2881,2016-08-10 04:10:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2882,2016-08-10 04:20:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2883,2016-08-10 04:30:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2884,2016-08-10 04:40:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2885,2016-08-10 04:50:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2886,2016-08-10 05:00:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2887,2016-08-10 05:10:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2888,2016-08-10 05:20:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2889,2016-08-10 05:30:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2890,2016-08-10 05:40:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2891,2016-08-10 05:50:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2892,2016-08-10 06:00:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2893,2016-08-10 06:10:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2894,2016-08-10 06:20:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2895,2016-08-10 06:30:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2896,2016-08-10 06:40:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2897,2016-08-10 06:50:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2898,2016-08-10 07:00:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2899,2016-08-10 07:10:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2900,2016-08-10 07:20:00,4084268,4.1,61.0,507762,2535321,177602,316820,546763
2901,2016-08-10 07:30:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2902,2016-08-10 07:40:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2903,2016-08-10 07:50:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2904,2016-08-10 08:00:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2905,2016-08-10 08:10:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2906,2016-08-10 08:20:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2907,2016-08-10 08:30:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2908,2016-08-10 08:40:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2909,2016-08-10 08:50:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2910,2016-08-10 09:00:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2911,2016-08-10 09:10:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2912,2016-08-10 09:20:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2913,2016-08-10 09:30:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2914,2016-08-10 09:40:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2915,2016-08-10 09:50:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2916,2016-08-10 10:00:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2917,2016-08-10 10:10:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2918,2016-08-10 10:20:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2919,2016-08-10 10:30:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2920,2016-08-10 10:40:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2921,2016-08-10 10:50:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2922,2016-08-10 11:00:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2923,2016-08-10 11:10:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2924,2016-08-10 11:20:00,4133549,4.1,61.0,515120,2567796,179192,320502,550939
2925,2016-08-10 11:30:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2926,2016-08-10 11:40:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2927,2016-08-10 11:50:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2928,2016-08-10 12:00:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2929,2016-08-10 12:10:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2930,2016-08-10 12:20:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2931,2016-08-10 12:30:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2932,2016-08-10 12:40:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2933,2016-08-10 12:50:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2934,2016-08-10 13:00:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2935,2016-08-10 13:10:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2936,2016-08-10 13:20:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2937,2016-08-10 13:30:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2938,2016-08-10 13:40:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2939,2016-08-10 13:50:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2940,2016-08-10 14:00:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2941,2016-08-10 14:10:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2942,2016-08-10 14:20:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
2943,2016-08-10 14:30:00,4184279,4.1,61.0,522257,2600548,180976,324733,555765
